lead_id,business_name,yelp_id,city,state,category,address,phone,website,yelp_rating,review_count,price_tier,is_claimed,hours_available,latitude,longitude,source,sourced_at,competitor_platforms,on_competitor_platform,social_media_score,has_website,google_rating,yelp_google_delta,enrichment_source,enriched_at,score,tier,score_visibility_gap,score_price_tier,score_deal_format_fit,score_operational_trust,score_rating_sweet_spot,score_review_velocity,score_geo_density,score_notes,rank,sdr_pitch
15063c93b3,The Facial Room,mock-atl-ski-008,Atlanta,GA,skincare,"4733 6th St, Atlanta, GA",+17269951397,https://www.thefacialroom.com,4.0,28,1,True,yes,33.82288809013397,-84.40634379256038,mock,2026-05-08T20:20:30.282534,ClassPass|LivingSocial,True,4,True,3.8,-0.2,mock_v1,2026-05-08T20:20:32.325820,62.7,B — Qualified,8.0,8.0,13.0,15.0,15.0,0.2,3.5,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""0/10 (2% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",58,
178ac3fe23,Dermify MedSpa,mock-chi-ski-003,Chicago,IL,skincare,"3422 Wacker Dr, Chicago, IL",+12070003235,https://www.dermifymedspa.com,4.5,28,2,False,yes,41.93919436602459,-87.68472268985792,mock,2026-05-08T20:20:30.281076,none,False,4,False,4.9,0.4,mock_v1,2026-05-08T20:20:32.325250,62.2,B — Qualified,8.0,20.0,13.0,7.0,9.0,0.2,5.0,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""0/10 (2% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",59,
dbb3aeb643,Balance Bodyworks,mock-chi-mas-008,Chicago,IL,massage,"8140 Midtown Ave, Chicago, IL",+12909442059,https://www.balancebodyworks.com,3.5,850,3,True,yes,41.88746412039317,-87.61411721666556,mock,2026-05-08T20:20:30.281572,none,False,4,True,3.4,-0.1,mock_v1,2026-05-08T20:20:32.325441,61.9,B — Qualified,3.0,12.0,15.0,15.0,6.0,5.9,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""6/10 (59% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",60,
3f4ec8adc6,Silk & Shear Salon,mock-aus-hai-002,Austin,TX,hair,"9398 6th St, Austin, TX",+14379966534,https://www.silkandshearsalon.com,3.5,28,2,True,yes,30.279543532072974,-97.79737016258288,mock,2026-05-08T20:20:30.283369,ClassPass|LivingSocial,True,4,False,3.4,-0.1,mock_v1,2026-05-08T20:20:32.326100,61.7,B — Qualified,8.0,20.0,10.0,15.0,6.0,0.2,2.5,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""0/10 (2% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",61,
667408c764,Luxe Locks Studio,mock-aus-hai-000,Austin,TX,hair,"4614 Buckhead Loop, Austin, TX",+17460232617,https://www.luxelocksstudio.com,4.5,1450,2,False,yes,30.309389018442676,-97.76041488955947,mock,2026-05-08T20:20:30.283336,none,False,4,False,4.2,-0.3,mock_v1,2026-05-08T20:20:32.326075,61.5,B — Qualified,3.0,20.0,10.0,7.0,9.0,10.0,2.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",62,
e31782bda6,Polish & Pout,mock-atl-nai-000,Atlanta,GA,nailsalons,"5469 Buckhead Loop, Atlanta, GA",+17227234757,https://www.polishandpout.com,4.0,45,3,True,yes,33.73465727994536,-84.4486020459252,mock,2026-05-08T20:20:30.282950,Gilt City,True,3,True,3.6,-0.4,mock_v1,2026-05-08T20:20:32.325956,60.8,B — Qualified,8.0,12.0,7.0,15.0,15.0,0.3,3.5,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""0/10 (3% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",63,
a286779a66,Revive Skin Studio,mock-atl-ski-005,Atlanta,GA,skincare,"1712 Buckhead Loop, Atlanta, GA",+18691726390,https://www.reviveskinstudio.com,4.5,311,1,False,yes,33.7465298850195,-84.41765351614357,mock,2026-05-08T20:20:30.282489,none,False,1,True,4.7,0.2,mock_v1,2026-05-08T20:20:32.325785,60.6,B — Qualified,18.0,8.0,13.0,7.0,9.0,2.1,3.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""2/10 (21% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",64,
46362da821,Gloss & Go,mock-atl-hai-009,Atlanta,GA,hair,"9549 Michigan Ave, Atlanta, GA",+16445834522,https://www.glossandgo.com,4.5,620,1,True,yes,33.81858310414171,-84.43922009126908,mock,2026-05-08T20:20:30.282331,ClassPass,True,4,False,4.7,0.2,mock_v1,2026-05-08T20:20:32.325714,59.8,B — Qualified,10.0,8.0,10.0,15.0,9.0,4.3,3.5,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""4/10 (43% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",65,
5d8a961839,Serenity Massage Lounge,mock-aus-mas-005,Austin,TX,massage,"672 Congress Ave, Austin, TX",+15607060448,https://www.serenitymassageloung.com,3.5,850,3,True,yes,30.288532478636238,-97.66905956573986,mock,2026-05-08T20:20:30.284026,ClassPass,True,1,True,3.8,0.3,mock_v1,2026-05-08T20:20:32.326405,59.4,B — Qualified,3.0,12.0,15.0,15.0,6.0,5.9,2.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""6/10 (59% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",66,
af4ad2ce07,Tip & Toe Studio,mock-aus-nai-003,Austin,TX,nailsalons,"578 Midtown Ave, Austin, TX",+19999736264,https://www.tipandtoestudio.com,3.0,620,2,True,yes,30.277872768007235,-97.71730525363479,mock,2026-05-08T20:20:30.284210,none,False,4,True,3.0,0.0,mock_v1,2026-05-08T20:20:32.326500,58.8,B — Qualified,10.0,20.0,7.0,15.0,0.0,4.3,2.5,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""0/15 (poor rating \u2014 deal redemptions will generate chargebacks)"", ""review_velocity_proxy"": ""4/10 (43% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",67,
c4ee72f18a,Silk & Shear Salon,mock-atl-hai-002,Atlanta,GA,hair,"4067 Wacker Dr, Atlanta, GA",+13049398519,https://www.silkandshearsalon.com,4.5,850,3,True,yes,33.7376070316476,-84.445187418652,mock,2026-05-08T20:20:30.282105,none,False,3,False,4.1,-0.4,mock_v1,2026-05-08T20:20:32.325599,58.4,B — Qualified,3.0,12.0,10.0,15.0,9.0,5.9,3.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""6/10 (59% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",68,
cc8ade7227,The Facial Room,mock-chi-ski-008,Chicago,IL,skincare,"9916 Michigan Ave, Chicago, IL",+19274776840,https://www.thefacialroom.com,4.5,1450,1,True,no,41.88152493258577,-87.59868163770516,mock,2026-05-08T20:20:30.281268,none,False,3,True,4.7,0.2,mock_v1,2026-05-08T20:20:32.325307,58.0,B — Qualified,3.0,8.0,13.0,10.0,9.0,10.0,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",69,
74909c8b19,Clarity Spa,mock-aus-ski-009,Austin,TX,skincare,"1694 6th St, Austin, TX",+14893675986,https://www.clarityspa.com,4.0,478,4,True,no,30.220726157627137,-97.67925644800044,mock,2026-05-08T20:20:30.283868,ClassPass,True,3,True,4.1,0.1,mock_v1,2026-05-08T20:20:32.326334,57.8,B — Qualified,10.0,4.0,13.0,10.0,15.0,3.3,2.5,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""4/20 ($$$$ \u2014 luxury, poor deal fit)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""3/10 (33% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",70,
36bf2ca2f7,Polished Social Club,mock-chi-nai-008,Chicago,IL,nailsalons,"881 Navy Pier Blvd, Chicago, IL",+16741285766,https://www.polishedsocialclub.com,3.5,102,4,True,yes,41.84409911542515,-87.63862635551583,mock,2026-05-08T20:20:30.281914,none,False,5,True,3.8,0.3,mock_v1,2026-05-08T20:20:32.325555,57.7,B — Qualified,20.0,4.0,7.0,15.0,6.0,0.7,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""4/20 ($$$$ \u2014 luxury, poor deal fit)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""1/10 (7% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",71,
abaa0a034c,Flawless Face Lounge,mock-aus-ski-006,Austin,TX,skincare,"5382 South Congress, Austin, TX",+16818168385,https://www.flawlessfacelounge.com,4.0,28,3,False,yes,30.224004741651775,-97.70258403447686,mock,2026-05-08T20:20:30.283719,none,False,4,True,4.0,0.0,mock_v1,2026-05-08T20:20:32.326292,57.7,B — Qualified,8.0,12.0,13.0,7.0,15.0,0.2,2.5,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""0/10 (2% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",72,
25c565b9f2,Velvet Scissors,mock-aus-hai-007,Austin,TX,hair,"8689 Congress Ave, Austin, TX",+14917443207,https://www.velvetscissors.com,3.5,311,4,True,yes,30.224769791881457,-97.67930392985963,mock,2026-05-08T20:20:30.283477,none,False,3,True,3.7,0.2,mock_v1,2026-05-08T20:20:32.326159,57.6,B — Qualified,18.0,4.0,10.0,15.0,6.0,2.1,2.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""4/20 ($$$$ \u2014 luxury, poor deal fit)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""2/10 (21% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",73,
629561a66e,Polish & Pout,mock-aus-nai-000,Austin,TX,nailsalons,"4396 Buckhead Loop, Austin, TX",+12383601615,https://www.polishandpout.com,3.0,150,2,False,yes,30.327160943423788,-97.80220401650925,mock,2026-05-08T20:20:30.284129,ClassPass|Gilt City,True,3,False,2.6,-0.4,mock_v1,2026-05-08T20:20:32.326467,57.5,B — Qualified,20.0,20.0,7.0,7.0,0.0,1.0,2.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""0/15 (poor rating \u2014 deal redemptions will generate chargebacks)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",74,
d4c7924234,Revive Skin Studio,mock-chi-ski-005,Chicago,IL,skincare,"5369 Michigan Ave, Chicago, IL",+12909527447,https://www.reviveskinstudio.com,5.0,45,3,True,yes,41.85211050637789,-87.6957934194352,mock,2026-05-08T20:20:30.281143,LivingSocial|Gilt City,True,4,True,5.0,0.0,mock_v1,2026-05-08T20:20:32.325273,57.3,B — Qualified,8.0,12.0,13.0,15.0,4.0,0.3,5.0,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""0/10 (3% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",75,
d05ff9130c,Align Bodywork,mock-atl-mas-004,Atlanta,GA,massage,"7570 6th St, Atlanta, GA",+12317891058,https://www.alignbodywork.com,3.0,102,1,True,no,33.808784723312215,-84.3327428157974,mock,2026-05-08T20:20:30.282758,ClassPass|LivingSocial,True,4,True,3.2,0.2,mock_v1,2026-05-08T20:20:32.325888,57.2,B — Qualified,20.0,8.0,15.0,10.0,0.0,0.7,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""0/15 (poor rating \u2014 deal redemptions will generate chargebacks)"", ""review_velocity_proxy"": ""1/10 (7% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",76,
e2c66bdbe1,Nova Hair Studio,mock-chi-hai-008,Chicago,IL,hair,"9923 South Congress, Chicago, IL",+17614125853,https://www.novahairstudio.com,4.0,12,3,True,yes,41.897878993639864,-87.64069234680066,mock,2026-05-08T20:20:30.280220,Gilt City,True,5,True,3.9,-0.1,mock_v1,2026-05-08T20:20:32.325192,57.1,B — Qualified,0.0,12.0,10.0,15.0,15.0,0.1,5.0,"{""visibility_gap"": ""0/20 (too few reviews (unproven))"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""0/10 (1% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",77,
2bb8444117,Luminary Aesthetics,mock-chi-ski-004,Chicago,IL,skincare,"5737 Wacker Dr, Chicago, IL",+13271089608,https://www.luminaryaesthetics.com,3.0,150,1,True,no,41.914521512124644,-87.6191445005478,mock,2026-05-08T20:20:30.281122,ClassPass,True,2,True,2.7,-0.3,mock_v1,2026-05-08T20:20:32.325262,57.0,B — Qualified,20.0,8.0,13.0,10.0,0.0,1.0,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""0/15 (poor rating \u2014 deal redemptions will generate chargebacks)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",78,
d168b8c26a,The Blowout Bar,mock-aus-hai-001,Austin,TX,hair,"303 South Congress, Austin, TX",+12610864204,https://www.theblowoutbar.com,4.5,12,2,True,yes,30.24960026928599,-97.77732469649573,mock,2026-05-08T20:20:30.283354,none,False,2,True,4.7,0.2,mock_v1,2026-05-08T20:20:32.326088,56.6,B — Qualified,0.0,20.0,10.0,15.0,9.0,0.1,2.5,"{""visibility_gap"": ""0/20 (too few reviews (unproven))"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""0/10 (1% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",79,
d5f8743418,Glow Lab MedSpa,mock-atl-ski-000,Atlanta,GA,skincare,"9467 Peachtree St, Atlanta, GA",+19317135449,https://www.glowlabmedspa.com,3.0,150,4,True,yes,33.80695255622857,-84.37692098472759,mock,2026-05-08T20:20:30.282376,none,False,1,True,2.7,-0.3,mock_v1,2026-05-08T20:20:32.325725,56.5,B — Qualified,20.0,4.0,13.0,15.0,0.0,1.0,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""4/20 ($$$$ \u2014 luxury, poor deal fit)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""0/15 (poor rating \u2014 deal redemptions will generate chargebacks)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",80,
3a5685c753,Clarity Spa,mock-atl-ski-009,Atlanta,GA,skincare,"204 6th St, Atlanta, GA",+17399605164,https://www.clarityspa.com,5.0,1450,1,True,yes,33.6929939549393,-84.42516203962656,mock,2026-05-08T20:20:30.282550,none,False,2,True,5.0,0.0,mock_v1,2026-05-08T20:20:32.325832,56.5,B — Qualified,3.0,8.0,13.0,15.0,4.0,10.0,3.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",81,
4f1d5ce5b3,Restore Massage Studio,mock-aus-mas-001,Austin,TX,massage,"6343 Buckhead Loop, Austin, TX",+16670263667,https://www.restoremassagestudio.com,3.0,150,1,True,no,30.205323356778717,-97.81989312504822,mock,2026-05-08T20:20:30.283930,none,False,3,False,3.3,0.3,mock_v1,2026-05-08T20:20:32.326359,56.5,B — Qualified,20.0,8.0,15.0,10.0,0.0,1.0,2.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""0/15 (poor rating \u2014 deal redemptions will generate chargebacks)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",82,
cc4922d008,Nailed It Spa,mock-chi-nai-009,Chicago,IL,nailsalons,"8820 6th St, Chicago, IL",+18495427132,https://www.naileditspa.com,5.0,1450,2,False,yes,41.94952784135762,-87.66381565832124,mock,2026-05-08T20:20:30.281929,none,False,3,True,5.0,0.0,mock_v1,2026-05-08T20:20:32.325566,56.0,B — Qualified,3.0,20.0,7.0,7.0,4.0,10.0,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",83,
4a156af1c5,Align Bodywork,mock-chi-mas-004,Chicago,IL,massage,"963 South Congress, Chicago, IL",+17015373031,https://www.alignbodywork.com,3.0,12,2,True,yes,41.9380429047213,-87.59154247369425,mock,2026-05-08T20:20:30.281449,ClassPass|LivingSocial,True,3,False,3.2,0.2,mock_v1,2026-05-08T20:20:32.325390,55.1,B — Qualified,0.0,20.0,15.0,15.0,0.0,0.1,5.0,"{""visibility_gap"": ""0/20 (too few reviews (unproven))"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""0/15 (poor rating \u2014 deal redemptions will generate chargebacks)"", ""review_velocity_proxy"": ""0/10 (1% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",84,
1ad668e50d,Polished Social Club,mock-atl-nai-008,Atlanta,GA,nailsalons,"1306 Peachtree St, Atlanta, GA",+17584524448,https://www.polishedsocialclub.com,4.0,1100,4,True,yes,33.781874226042675,-84.35737418562017,mock,2026-05-08T20:20:30.283136,ClassPass|Gilt City,True,1,True,4.3,0.3,mock_v1,2026-05-08T20:20:32.326050,55.1,B — Qualified,3.0,4.0,7.0,15.0,15.0,7.6,3.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""4/20 ($$$$ \u2014 luxury, poor deal fit)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""8/10 (76% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",85,
9f182217c5,Studio 22 Hair Co.,mock-chi-hai-006,Chicago,IL,hair,"869 Michigan Ave, Chicago, IL",+14880327499,https://www.studio22hairco..com,5.0,67,1,False,yes,41.889534587562466,-87.58859849740756,mock,2026-05-08T20:20:30.280186,ClassPass|Gilt City,True,5,True,5.0,0.0,mock_v1,2026-05-08T20:20:32.325168,54.5,C — Marginal,20.0,8.0,10.0,7.0,4.0,0.5,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""0/10 (5% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",86,
c8d7c61c19,The Blowout Bar,mock-atl-hai-001,Atlanta,GA,hair,"7806 Midtown Ave, Atlanta, GA",+14961079863,https://www.theblowoutbar.com,5.0,478,1,True,yes,33.77379206874829,-84.35527290373,mock,2026-05-08T20:20:30.282089,none,False,1,False,5.0,0.0,mock_v1,2026-05-08T20:20:32.325588,53.8,C — Marginal,10.0,8.0,10.0,15.0,4.0,3.3,3.5,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""3/10 (33% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",87,
